,CASE,RAD?,TRIM?,MACH,RE,ALT,Q,BETA,PHI,SREF,XCG,XMRP,LREF,LATREF,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,DEFL_2_1,DEFL_2_2,DEFL_2_3,DEFL_2_4,ALPHA,CN,CM,CA,CA_0B,CA_FB,CY,CLN,CLL,CL,CD,CL/CD,X-C.P.,CNA,CMA,CNQ,CMQ,CAQ,CNAD,CMAD,CYQ,CLNQ,CLLQ
1311,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,5.912,0.5543,-0.0271,0.0987,0.0648,0.0987,-1.5908,0.1295,0.0051,0.5412,0.1552,3.4865,-0.0489,0.1356,-0.0088,0.0466,-0.0136,0.0009,0.0405,-0.0015,-0.1226,0.0473,-0.0022
1312,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,8.821,0.9696,-0.0555,0.0809,0.0472,0.0809,-1.7108,0.1624,-0.0029,0.9457,0.2286,4.1371,-0.0573,0.1504,-0.011,0.0654,-0.0206,0.0008,0.0405,-0.0015,-0.0936,0.0371,-0.0004
1313,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,10.454,1.2276,-0.0756,0.0675,0.0339,0.0675,-1.771,0.1783,-0.0065,1.195,0.2892,4.1326,-0.0616,0.161,-0.0128,0.0775,-0.0246,0.0008,0.0405,-0.0015,-0.0619,0.0265,0.0013
1314,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,11.087,1.3315,-0.0841,0.0617,0.0282,0.0617,-1.7385,0.1671,-0.0049,1.2947,0.3166,4.0894,-0.0631,0.1674,-0.0141,0.0823,-0.0261,0.0008,0.0405,-0.0015,-0.0611,0.026,0.0013
1315,1,0,0,0.3,7000000.0,0.0,6383.4858,12.86,0.0,0.034,1.64,0.6212,2.64,2.64,0.553,1.164,8.135,5.483,0.0,0.0,0.0,0.0,13.426,1.7309,-0.1188,0.0372,0.0039,0.0372,-1.6559,0.1378,-0.0011,1.675,0.4381,3.8233,-0.0686,0.173,-0.0156,0.1017,-0.0315,0.0008,0.0405,-0.0015,-0.0699,0.0279,0.0008
1316,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,-13.564,-1.6588,0.2062,0.1088,0.075,0.1088,0.8412,-0.0034,0.0043,-1.587,0.4948,-3.2076,-0.1243,0.1618,-0.0158,-0.0732,0.0345,0.0015,0.0329,-0.0014,0.0299,-0.0122,-0.0001
1317,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,-9.974,-1.0996,0.1551,0.1513,0.1172,0.1513,0.795,0.0161,-0.0052,-1.0567,0.3395,-3.113,-0.1411,0.1498,-0.0127,-0.0481,0.0283,0.0018,0.0329,-0.0014,0.0326,-0.0145,-0.0005
1318,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,-8.256,-0.8525,0.1361,0.1677,0.1336,0.1677,0.7342,0.0344,-0.0119,-0.8196,0.2884,-2.8416,-0.1596,0.1419,-0.0106,-0.0369,0.0249,0.0018,0.0329,-0.0014,0.033,-0.0155,-0.0008
1319,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,-8.198,-0.8444,0.1355,0.1683,0.1341,0.1683,0.7321,0.035,-0.0121,-0.8117,0.2869,-2.829,-0.1605,0.1382,-0.0098,-0.0365,0.0248,0.0018,0.0329,-0.0014,0.033,-0.0156,-0.0008
1320,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,-6.649,-0.6329,0.1209,0.1811,0.1469,0.1811,0.7036,0.0421,-0.0162,-0.6077,0.2532,-2.4003,-0.191,0.1252,-0.0075,-0.0265,0.0211,0.0016,0.0329,-0.0014,0.0372,-0.018,-0.0009
1321,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,-0.578,0.0586,0.0868,0.2148,0.1804,0.2148,0.7849,0.0087,-0.0154,0.0608,0.2142,0.2839,1.4798,0.108,-0.0051,0.0134,0.0009,-0.0004,0.0329,-0.0014,0.0555,-0.0278,-0.0002
1322,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,1.243,0.2446,0.0785,0.2199,0.1856,0.2199,0.7908,0.0071,-0.0146,0.2397,0.2252,1.0648,0.3208,0.1052,-0.0055,0.0235,-0.0051,-0.0009,0.0329,-0.0014,0.0548,-0.0274,-0.0002
1323,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,2.214,0.3497,0.0722,0.2216,0.1873,0.2216,0.7936,0.007,-0.0142,0.3409,0.235,1.4507,0.2065,0.1119,-0.0079,0.0283,-0.0078,-0.001,0.0329,-0.0014,0.0528,-0.0263,-0.0003
1324,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,2.434,0.3751,0.0702,0.2219,0.1875,0.2219,0.794,0.0071,-0.0142,0.3654,0.2376,1.5378,0.187,0.1158,-0.0096,0.0296,-0.0083,-0.001,0.0329,-0.0014,0.0522,-0.026,-0.0004
1325,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,2.712,0.4074,0.0674,0.2221,0.1877,0.2221,0.7945,0.0072,-0.0142,0.3964,0.2411,1.6442,0.1655,0.1186,-0.0114,0.0314,-0.009,-0.001,0.0329,-0.0014,0.0514,-0.0255,-0.0004
1326,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,5.736,0.774,0.0282,0.2183,0.184,0.2183,0.774,0.0179,-0.0147,0.7483,0.2945,2.5405,0.0365,0.1254,-0.0144,0.0548,-0.0169,-0.0004,0.0329,-0.0014,0.0409,-0.0198,-0.0006
1327,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,7.443,0.9951,0.0012,0.2124,0.1782,0.2124,0.7692,0.0209,-0.0133,0.9592,0.3395,2.8254,0.0012,0.1339,-0.0165,0.0682,-0.0207,-0.0001,0.0329,-0.0014,0.0353,-0.0167,-0.0007
1328,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,10.029,1.3529,-0.043,0.1987,0.1647,0.1987,0.8568,-0.0066,-0.0052,1.2976,0.4313,3.0086,-0.0318,0.1412,-0.017,0.0859,-0.0265,-0.0002,0.0329,-0.0014,0.0353,-0.0149,-0.0004
1329,1,0,0,0.3,7000000.0,0.0,6383.4858,-6.47,0.0,0.034,1.64,0.6212,2.64,2.64,-2.456,2.617,7.747,-17.756,0.0,0.0,0.0,0.0,10.966,1.4878,-0.0588,0.1925,0.1585,0.1925,0.8816,-0.0156,-0.0025,1.424,0.472,3.0168,-0.0395,0.1509,-0.0182,0.0924,-0.0283,-0.0001,0.0329,-0.0014,0.0358,-0.0145,-0.0003
1330,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,-12.915,-1.468,0.192,0.0683,0.0348,0.0683,1.5135,-0.1623,0.0046,-1.4156,0.3947,-3.5866,-0.1308,0.1705,-0.0155,-0.0555,0.03,0.0028,0.0391,-0.0015,0.0703,-0.0266,0.0
1331,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,-9.367,-0.8925,0.1413,0.1122,0.0784,0.1122,1.6391,-0.208,0.0069,-0.8623,0.2559,-3.3694,-0.1583,0.1539,-0.013,-0.0284,0.0213,0.003,0.0391,-0.0015,0.078,-0.03,-0.0002
1332,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,-7.401,-0.606,0.1181,0.132,0.0981,0.132,1.7219,-0.2374,0.0092,-0.584,0.209,-2.7944,-0.1949,0.1395,-0.0106,-0.0147,0.0165,0.003,0.0391,-0.0015,0.0811,-0.0315,-0.0003
1333,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,-5.242,-0.3184,0.0977,0.1503,0.1164,0.1503,1.6673,-0.2234,0.0047,-0.3033,0.1788,-1.6965,-0.3069,0.1265,-0.0079,-0.0008,0.0112,0.0028,0.0391,-0.0015,0.0806,-0.0319,-0.0005
1334,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,-3.924,-0.1606,0.0893,0.1597,0.1257,0.1597,1.6222,-0.211,0.0016,-0.1493,0.1703,-0.8765,-0.5562,0.106,-0.0036,0.0067,0.008,0.0026,0.0391,-0.0015,0.0832,-0.0331,-0.0005
1335,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,2.208,0.4054,0.0847,0.1845,0.1504,0.1845,1.5556,-0.1922,-0.0005,0.3979,0.2,1.99,0.2089,0.0905,-0.0012,0.0301,-0.004,0.0016,0.0391,-0.0015,0.0868,-0.0345,-0.0004
1336,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,2.321,0.4154,0.0845,0.1846,0.1506,0.1846,1.5567,-0.1925,-0.0003,0.4076,0.2013,2.0246,0.2034,0.0887,-0.0018,0.0306,-0.0042,0.0016,0.0391,-0.0015,0.0867,-0.0344,-0.0004
1337,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,2.349,0.4179,0.0844,0.1847,0.1506,0.1847,1.557,-0.1925,-0.0003,0.4099,0.2016,2.0331,0.2021,0.0951,-0.0047,0.0307,-0.0042,0.0016,0.0391,-0.0015,0.0867,-0.0344,-0.0004
1338,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,5.141,0.701,0.0636,0.1831,0.1491,0.1831,1.6237,-0.2102,0.0048,0.6817,0.2452,2.7808,0.0907,0.1153,-0.0111,0.0467,-0.0096,0.0016,0.0391,-0.0015,0.0837,-0.0328,-0.0002
1339,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,9.125,1.2157,0.0047,0.1698,0.136,0.1698,1.6965,-0.2272,0.0105,1.1734,0.3604,3.2555,0.0039,0.1391,-0.0161,0.0753,-0.0185,0.0016,0.0391,-0.0015,0.0835,-0.0316,0.0002
1340,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,11.041,1.5013,-0.0289,0.1594,0.1258,0.1594,1.6149,-0.1981,0.0071,1.443,0.444,3.25,-0.0192,0.1534,-0.0187,0.0902,-0.0231,0.0015,0.0391,-0.0015,0.0808,-0.0301,0.0002
1341,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,13.8,1.9366,-0.0838,0.1384,0.1051,0.1384,1.5247,-0.1656,0.0036,1.8477,0.5964,3.0981,-0.0433,0.1585,-0.0206,0.1136,-0.0283,0.0019,0.0391,-0.0015,0.0774,-0.0282,0.0001
1342,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,14.101,1.9845,-0.0902,0.1357,0.1023,0.1357,1.5157,-0.1624,0.0032,1.8917,0.6151,3.0754,-0.0455,0.1594,-0.0213,0.1162,-0.0288,0.0019,0.0391,-0.0015,0.0771,-0.0281,0.0001
1343,1,0,0,0.3,7000000.0,0.0,6383.4858,-11.82,0.0,0.034,1.64,0.6212,2.64,2.64,15.946,8.69,4.061,-15.987,0.0,0.0,0.0,0.0,14.356,2.0252,-0.0957,0.1333,0.1,0.1333,1.5081,-0.1598,0.0029,1.9289,0.6313,3.0557,-0.0473,0.16,-0.0215,0.1184,-0.0293,0.0019,0.0391,-0.0015,0.0768,-0.0279,0.0001
1344,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,-13.27,-1.505,0.2543,0.1068,0.073,0.1068,-0.4651,0.0132,-0.002,-1.4403,0.4494,-3.2048,-0.169,0.1597,-0.0163,-0.0711,0.0357,0.0032,0.0353,-0.0015,-0.0159,0.0091,0.0001
1345,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,-11.937,-1.2947,0.2331,0.1237,0.0897,0.1237,-0.4879,0.0169,-0.0014,-1.2411,0.3888,-3.1923,-0.18,0.1559,-0.0156,-0.0629,0.0334,0.0033,0.0353,-0.0015,-0.0263,0.0126,-0.0003
1346,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,-11.745,-1.2651,0.2302,0.126,0.092,0.126,-0.4908,0.0174,-0.0012,-1.213,0.3809,-3.1848,-0.1819,0.1494,-0.0141,-0.0615,0.033,0.0033,0.0353,-0.0015,-0.0238,0.0119,-0.0002
1347,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,-8.325,-0.7701,0.186,0.163,0.1287,0.163,-0.5364,0.0287,0.0016,-0.7384,0.2727,-2.7073,-0.2415,0.1414,-0.0119,-0.039,0.0271,0.0038,0.0353,-0.0015,-0.0299,0.0155,-0.0002
1348,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,-6.655,-0.5394,0.1677,0.1788,0.1445,0.1788,-0.5449,0.0321,0.0025,-0.515,0.2401,-2.1448,-0.3108,0.137,-0.0106,-0.0281,0.0238,0.0038,0.0353,-0.0015,-0.0322,0.0174,-0.0002
1349,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,-5.282,-0.3529,0.1537,0.1911,0.1568,0.1911,-0.5393,0.0321,0.0032,-0.3338,0.2228,-1.4984,-0.4355,0.1325,-0.0094,-0.0186,0.0201,0.0036,0.0353,-0.0015,-0.0352,0.0196,-0.0003
1350,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,-4.031,-0.1913,0.143,0.2015,0.1672,0.2015,-0.5299,0.0311,0.0038,-0.1767,0.2145,-0.8237,-0.7475,0.1258,-0.0079,-0.0104,0.0162,0.0032,0.0353,-0.0015,-0.039,0.022,-0.0003
1351,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,-3.28,-0.0994,0.1375,0.2074,0.173,0.2074,-0.5241,0.0303,0.0041,-0.0874,0.2127,-0.4107,-1.3835,0.1149,-0.0087,-0.0051,0.0134,0.0029,0.0353,-0.0015,-0.0415,0.0236,-0.0004
1352,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,7.216,1.0271,0.0322,0.2337,0.1994,0.2337,-0.5389,0.0304,0.0027,0.9896,0.3609,2.7423,0.0313,0.1163,-0.0155,0.0776,-0.0184,0.0008,0.0353,-0.0015,-0.0306,0.0165,-0.0001
1353,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,8.794,1.2247,-0.0009,0.2263,0.1921,0.2263,-0.5235,0.0259,0.0028,1.1757,0.4109,2.8613,-0.0007,0.1271,-0.021,0.0891,-0.0215,0.0009,0.0353,-0.0015,-0.0283,0.0147,-0.0001
1354,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,8.826,1.2289,-0.0015,0.2262,0.192,0.2262,-0.5231,0.0258,0.0028,1.1796,0.412,2.8629,-0.0012,0.1323,-0.0209,0.0893,-0.0215,0.0009,0.0353,-0.0015,-0.0283,0.0147,-0.0001
1355,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,11.588,1.6034,-0.0589,0.2085,0.1745,0.2085,-0.4899,0.02,0.0028,1.5289,0.5263,2.9047,-0.0368,0.1404,-0.0209,0.1062,-0.0277,0.0007,0.0353,-0.0015,-0.0239,0.0119,0.0001
1356,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,11.865,1.6436,-0.0647,0.2064,0.1724,0.2064,-0.4877,0.02,0.0028,1.5661,0.54,2.9004,-0.0394,0.1487,-0.0213,0.1079,-0.0283,0.0006,0.0353,-0.0015,-0.0233,0.0116,0.0001
1357,1,0,0,0.3,7000000.0,0.0,6383.4858,5.2,0.0,0.034,1.64,0.6212,2.64,2.64,2.351,15.799,5.387,-17.092,0.0,0.0,0.0,0.0,13.841,1.9445,-0.1077,0.1894,0.1556,0.1894,-0.4683,0.0203,0.0025,1.8428,0.6491,2.839,-0.0554,0.156,-0.0219,0.1213,-0.0324,0.0006,0.0353,-0.0015,-0.0199,0.0098,0.0002
1358,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,-13.22,-1.8221,0.0653,0.1071,0.0738,0.1071,1.7549,-0.154,0.0049,-1.7494,0.521,-3.3578,-0.0358,0.1604,-0.0218,-0.0684,0.0242,0.0016,0.0396,-0.0015,0.084,-0.0274,0.0
1359,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,-12.283,-1.6725,0.0458,0.1159,0.0824,0.1159,1.7704,-0.1623,0.0048,-1.6096,0.469,-3.4317,-0.0274,0.1589,-0.0196,-0.0588,0.0226,0.0015,0.0396,-0.0015,0.086,-0.0282,0.0
1360,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,-11.226,-1.5053,0.0263,0.1245,0.0909,0.1245,1.7888,-0.1721,0.0047,-1.4523,0.4151,-3.4982,-0.0175,0.1577,-0.0177,-0.0481,0.0208,0.0013,0.0396,-0.0015,0.089,-0.0294,0.0
1361,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,-10.83,-1.443,0.0196,0.1273,0.0938,0.1273,1.7963,-0.1759,0.0048,-1.3934,0.3962,-3.5168,-0.0136,0.1557,-0.0157,-0.0443,0.0201,0.0013,0.0396,-0.0015,0.09,-0.0298,0.0
1362,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,-9.028,-1.1651,-0.0068,0.1381,0.1044,0.1381,1.8346,-0.1946,0.0052,-1.129,0.3193,-3.5363,0.0058,0.144,-0.0117,-0.029,0.0163,0.0012,0.0396,-0.0015,0.0943,-0.0316,-0.0001
1363,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,-3.784,-0.4631,-0.0526,0.1527,0.1188,0.1527,1.9851,-0.2572,0.0104,-0.452,0.183,-2.4706,0.1135,0.1127,-0.0039,0.0059,0.0048,0.0015,0.0396,-0.0015,0.1093,-0.0376,0.0001
1364,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,0.212,-0.0973,-0.0486,0.1506,0.1166,0.1506,1.9575,-0.253,0.0106,-0.0979,0.1503,-0.6513,0.499,0.0888,0.0016,0.0193,-0.0025,0.002,0.0396,-0.0015,0.1216,-0.0418,0.0006
1365,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,0.837,-0.0435,-0.0472,0.1493,0.1153,0.1493,1.9537,-0.2519,0.0107,-0.0457,0.1487,-0.3075,1.084,0.087,0.0016,0.0212,-0.0036,0.002,0.0396,-0.0015,0.1215,-0.0417,0.0006
1366,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,1.925,0.0522,-0.0461,0.1465,0.1125,0.1465,1.9525,-0.2512,0.0113,0.0473,0.1482,0.3191,-0.8827,0.0891,0.0005,0.0252,-0.0056,0.0021,0.0396,-0.0015,0.1205,-0.0413,0.0006
1367,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,2.006,0.0595,-0.0461,0.1463,0.1123,0.1463,1.9526,-0.2512,0.0114,0.0544,0.1483,0.3668,-0.7745,0.096,-0.0019,0.0255,-0.0057,0.0021,0.0396,-0.0015,0.1204,-0.0413,0.0006
1368,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,4.627,0.3269,-0.056,0.1364,0.1025,0.1364,1.9459,-0.2467,0.0128,0.3148,0.1624,1.939,-0.1712,0.1133,-0.0054,0.0374,-0.0112,0.0023,0.0396,-0.0015,0.1119,-0.0381,0.0004
1369,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,5.291,0.4096,-0.0607,0.1329,0.099,0.1329,1.9363,-0.2428,0.0125,0.3956,0.1701,2.3251,-0.1481,0.1297,-0.0081,0.0412,-0.0128,0.0023,0.0396,-0.0015,0.109,-0.037,0.0003
1370,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,7.582,0.7188,-0.0815,0.1183,0.0845,0.1183,1.8706,-0.2185,0.01,0.6969,0.2121,3.2862,-0.1134,0.1485,-0.0113,0.0557,-0.0183,0.0024,0.0396,-0.0015,0.1032,-0.0346,0.0003
1371,1,0,0,0.3,7000000.0,0.0,6383.4858,-12.79,0.0,0.034,1.64,0.6212,2.64,2.64,12.205,-6.973,10.775,6.562,0.0,0.0,0.0,0.0,14.159,1.7842,-0.1703,0.0519,0.0186,0.0519,1.6946,-0.1495,0.0028,1.7174,0.4867,3.5283,-0.0954,0.1689,-0.0144,0.1043,-0.034,0.0022,0.0396,-0.0015,0.0905,-0.0285,0.0
1372,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.2,0.0,0.034,1.64,0.6212,2.64,2.64,-7.668,-17.24,9.354,13.941,0.0,0.0,0.0,0.0,-12.619,-1.7624,0.0913,0.2226,0.1886,0.2226,0.1946,0.0524,-0.0012,-1.6712,0.6022,-2.7751,-0.0518,0.1438,-0.0197,-0.088,0.0286,0.0007,0.0308,-0.0014,0.0064,-0.0005,0.0001
1373,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.2,0.0,0.034,1.64,0.6212,2.64,2.64,-7.668,-17.24,9.354,13.941,0.0,0.0,0.0,0.0,-11.624,-1.6205,0.0712,0.2302,0.1961,0.2302,0.1738,0.0586,-0.0028,-1.5409,0.552,-2.7916,-0.044,0.1413,-0.0207,-0.0828,0.0266,0.0008,0.0308,-0.0014,0.0066,-0.0007,0.0001
1374,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.2,0.0,0.034,1.64,0.6212,2.64,2.64,-7.668,-17.24,9.354,13.941,0.0,0.0,0.0,0.0,-10.719,-1.4938,0.0521,0.2364,0.2022,0.2364,0.1484,0.0662,-0.0046,-1.4237,0.5101,-2.7911,-0.0349,0.1382,-0.0211,-0.0777,0.0251,0.0007,0.0308,-0.0014,0.0065,-0.0008,0.0001
